Movie_name,Rating,Votes,Duration,genre
The Alexandrian,3.8, (276),1h 44m,action
Tales Beyond the Galaxy,4.5, (186),1h 16m,action
The Unbreakable Bunch,7.3, (35),1h 25m,action
Mega Twister,2.7, (61),1h 15m,action
Kamen Rider 555 20th: Paradise Regained,5.8, (151),1h 5m,action
Gravediggers,6.0, (34),1h 31m,action
Sentimentaaal,4.9, (991),2h 15m,action
Soodhu Kavvum 2: Naatum Naatu Makkalum,3.8, (216),2h 9m,action
The Desperate Chase,5.7, (75),1h 50m,action
Diabel,5.1, (303),1h 48m,action
Neon Fear,5.7, (600),40m,action
What Happens in Miami,4.2, (221),1h 30m,action
The Burden of Nine Lives,5.1, (118),1h 56m,action
Captain Avispa,5.7, (181),1h 36m,action
Gone with the Dead,4.1, (53),1h 36m,action
Formed Police Unit,4.7, (1.4K),2h,action
Warrior Awang and Master Tok Gajah,4.6, (484),1h 58m,action
The Worlds Divide,7.9, (40),2h,action
Türkler Çildirmis Olmali 2: Mavi Vatan,2.1, (168),1h 40m,action
Gold Raiders,2.0, (194),1h 28m,action
Sarangadhariya,8.3, (3.1K),2h 30m,action
Petta Rap,3.9, (1.7K),2h 3m,action
Itutumba ka ng tatay ko,5.0, (74),1h 49m,action
The Circuit 4: Faith Fighter,4.4, (93),1h 30m,action
Correr para Vivir,6.9, (207),1h 37m,action
Special Needs Revolt!,8.5, (16),1h 53m,action
Jathara,7.8, (1.1K),2h 9m,action
Jacob Tyler,4.1, (65),2h 13m,action
Kaalapatthar,6.2, (1K),1h 53m,action
Bond of Justice: Kizuna Part I - Encounter,5.6, (20),1h 32m,action
Hide and Seek,8.0, (55),2h 10m,action
Saint Young Men: Holy Men vs Demon Army,3.2, (16),1h 33m,action
Komandir,6.3, (538),2h 11m,action
Rock 'N' Roll Ringo,6.1, (66),1h 41m,action
"Silex and the City, le film",4.9, (56),1h 17m,action
Joachim and the Apocalypse,7.7, (17),1h 30m,action
Bhairadevi,8.6, (52),2h 14m,action
Waspzilla,4.3, (141),1h 20m,action
Gam Gam Ganesha,5.3, (316),2h 20m,action
Pariah Volume 1: Every Street Dog Has a Name,6.8, (393),2h 18m,action
Raanti,6.8, (1.1K),1h 55m,action
Mercy Killing,8.7, (2.7K),2h 11m,action
Bonus Trip,4.5, (233),1h 53m,action
Permafrost,5.7, (115),1h 20m,action
In Tenebras: Into the Darkness,2.7, (178),1h 30m,action
Iron Fighter,3.6, (66),1h 20m,action
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,7.1, (41),1h 30m,action
The Evil Three,6.5, (1K),30m,action
Sunfall,2.4, (48),1h 14m,action
Panjab Files,7.5, (37),1h 57m,action
Hell City,9.1, (28),1h 30m,action
The Escapee 3: The Final Escape,2.7, (70),1h 23m,action
Indrani: Epic-1 Dharam vs Karam,7.6, (1.1K),2h 37m,action
The Vampire and the Vigilante,3.6, (54),1h 15m,action
Roxana,4.0, (69),1h 38m,action
Tokusou Sentai Dekaranger 20th: Fireball Booster,7.1, (38),50m,action
Timini,8.4, (8),2h,action
Operation Wakaliga: Fate and Blood,6.7, (12),1h 6m,action
Timuchin,5.9, (33),1h 18m,action
Polar,4.3, (30),1h 16m,action
SCP: The Infinite Mission,6.0, (35),16+,action
Thankamani,4.6, (234),2h 36m,action
Youth in Trouble,7.8, (28),1h 46m,action
Raktaksha,7.9, (1.4K),1h 58m,action
Kamen Rider Gotchard: The Future Daybreak,7.9, (79),1h 3m,action
South Side Hero,5.6, (38),1h 32m,action
Emanet,7.7, (32),1h 37m,action
Di Renjie: Duo Ming Yao Seng,6.9, (61),1h 20m,action
Death Bitch,7.3, (22),1h 28m,action
The Drunken Prodigy,5.6, (18),1h 47m,action
Raju Gari Ammayi Naidu Gari Abbayi,8.1, (3.1K),2h 38m,action
Telekinesis,5.8, (63),1h 46m,action
Daanvi,1.5, (9),1h 57m,action
Ame no naka no yokujô,5.9, (88),2h 12m,action
Chasing Raine,2.3, (188),1h 41m,action
Kamen Rider Geats: Jyamato Awaking,7.9, (81),54m,action
Holy Punch,5.2, (50),1h 38m,action
Yao Shen Ling,6.7, (70),1h 33m,action
Spider-Man: Final Swing,7.9, (11),2h 33m,action
Rebel,3.2, (66),1h 40m,action
Rocky and Bullwinkle,8.6, (17),1h 40m,action
Yakuza Girl,2.2, (69),1h 22m,action
Guns Blazin,7.1, (10),1h 28m,action
Abudeka Is Back,5.4, (44),2h,action
Tiger's Trigger,4.1, (19),1h 24m,action
Cholo Zombies,4.5, (107),1h 36m,action
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,6.6, (38),1h 11m,action
Fuuto PI: Portrait of Kamen Rider Skull,7.3, (52),1h 22m,action
Kade,6.3, (18),1h 32m,action
Joshua: Imai Pol Kaka,4.5, (591),2h 10m,action
Brattt,4.7, (68),1h 57m,action
How to Make a Werewolf,5.7, (145),16+,action
Mobile Suit Gundam: Silver Phantom,6.1, (13),1h 30m,action
Di Renjie: Tongtian xuan an,7.1, (19),1h 25m,action
Krishnamma,6.2, (370),2h 18m,action
Re Xue Ran Shao,7.3, (57),1h 53m,action
Speed 220,5.8, (1.2K),1h 54m,action
Cândido,6.3, (64),1h 39m,action
Love You as the World Ends Final,6.5, (42),1h 55m,action
Champions of the Golden Valley,9.2, (78),1h 21m,action
Die Chaosschwestern und Pinguin Paul,5.6, (74),1h 40m,action
Dead Hand,4.1, (75),1h 32m,action
Jithender Reddy,7.7, (2.4K),2h 16m,action
Agastya - Chapter 1,6.6, (630),2h 48m,action
Zoloto Umalty,4.9, (114),1h 49m,action
Ameena,6.3, (20),1h 47m,action
The SML YTP Movie 2: Dimension Trouble,8.6, (15),1h 34m,action
Hope & Glory,6.6, (149),44m,action
Firework,6.1, (13),1h,action
Mavr,6.3, (10),1h 23m,action
Jigar,6.9, (20),2h 2m,action
The Yoshi Movie,7.9, (14),1h 45m,action
Ultraman Blazar the Movie: Tokyo Kaiju Showdown,7.4, (96),1h 15m,action
Shockwaves 2,2.9, (152),1h 19m,action
Roudhra Rupaya,7.2, (2K),2h 12m,action
Losing Lerato 2,9.0, (34),1h 36m,action
Bato: Road to Death,5.4, (777),2h 17m,action
Dreams,6.1, (11),1h 46m,action
Chinatown Chacha,5.0, (60),1h 43m,action
Dheera,7.9, (1.3K),2h 3m,action
Dr. Jason II - Lights & Shadows,4.9, (331),1h 2m,action
Revenge,1.8, (47),2h 7m,action
Bullet,8.9, (570),2h 11m,action
Achilles Curse and the Curse of Treasure,7.5, (26),2h 5m,action
Agent 86,6.7, (6),1h 27m,action
Hocus Focus,7.9, (20),1h 25m,action
Seven Heroes Beat the Monster,6.8, (51),1h 29m,action
Sith Wars: Episódio III - Fantasmas Dos Sith,8.9, (158),1h 39m,action
The Very Last Christmas,8.6, (12),1h 15m,action
Marine Drive,9.5, (50),1h 45m,action
Codename: Devil,6.0, (10),1h 44m,action
Killer Ex,3.9, (55),1h 34m,action
Zhi Bao,5.4, (20),1h 40m,action
The Mystery of Humanoid Puppet,6.7, (61),1h 28m,action
Death Game,5.5, (18),1h 27m,action
Mother Mafia,3.6, (53),1h 20m,action
Dark World,4.9, (19),2h 15m,action
The ShortCut,7.7, (1.8K),2h 18m,action
Jimmy's Friends,7.1, (14),1h 34m,action
Feng Zi Lao Ba,4.3, (6),1h 25m,action
Gally Gang Stars,8.9, (2K),2h 37m,action
AK47,7.2, (15),2h 26m,action
Breaking Tradition,6.5, (28),1h 27m,action
Halloween: Mal Eterno,8.2, (231),50m,action
War of the Ninja Monsters: Jaron vs Goura,4.0, (6),55m,action
The Journey of Flower,4.0, (29),1h 37m,action
Heavens: The Boy and His Robot,5.9, (24),1h 38m,action
Los Hijos De Camelia y Emilio,6.6, (39),1h 22m,action
Fights Break Sphere 3,5.0, (11),1h 21m,action
Inkabi,4.8, (84),1h 41m,action
Shri Swapankumarer Badami Hyenar Kobole,5.6, (332),2h 26m,action
Rebirth Island,7.7, (57),1h 43m,action
The Bottom Line,6.7, (14),1h 47m,action
Seetha Kalyana Vaibhogame,8.5, (2K),2h 26m,action
Charlotte Link - Ohne Schuld,5.5, (43),1h 29m,action
Isle: Alpha One,8.7, (8),1h 37m,action
Pranaya Godari,7.8, (2.4K),2h 28m,action
Operation Star,7.8, (25),1h 42m,action
S-99,8.6, (2.1K),1h 59m,action
The Captive,6.9, (61),1h 14m,action
Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,7.5, (11),50m,action
Hain,2.9, (51),1h 35m,action
Jurassic Exorcist,4.3, (24),1h 16m,action
Kreem,6.8, (130),1h 55m,action
Usire Usire,7.5, (1.1K),2h 31m,action
Mirg,6.1, (36),1h 23m,action
Useful Idiots,8.3, (19),1h 32m,action
Karma,4.4, (50),1h 51m,action
Dheera Bhagat Roy,8.4, (1.1K),2h 30m,action
Crypto Storm,4.8, (36),1h 41m,action
Zeke,6.6, (10),50m,action
Played,6.2, (11),1h 36m,action
Cholay,8.7, (112),1h,action
Opportunity,8.9, (91),1h 36m,action
Haraa,5.2, (2.9K),2h 16m,action
Passazhiry,4.4, (33),1h 20m,action
Surrender,7.8, (15),2h 29m,action
Anthima Theerpu,7.0, (1.6K),2h 13m,action
Leha,2.3, (42),1h 38m,action
Pushpaka Vimanam,5.6, (17),2h 17m,action
Inexternal,3.2, (26),1h 23m,action
Bad Ass Sista,6.4, (10),1h 20m,action
StarGazer: The Need of the Many,5.0, (12),47m,action
Faster: Only one lap,6.9, (24),1h 30m,action
Surge of Power: Where There's Smoke,5.9, (14),1h 8m,action
Skhvatka,5.2, (23),1h 47m,action
Iddaru,8.7, (297),2h 28m,action
Day of the Diesels,6.1, (12),1h 40m,action
Me and the Dragon's Daughter,4.9, (11),1h 15m,action
Sacrum Vindictae II,4.8, (13),1h 54m,action
Vi possiamo salvare,2.7, (103),1h 29m,action
Kaale Angrej,5.5, (17),2h 11m,action
Xiao zi,3.5, (12),1h 41m,action
Kohinoor,8.1, (22),1h 59m,action
Inherited,9.5, (21),1h 16m,action
Battling to Survive,7.1, (54),1h 14m,action
Abnormal: Buas,5.7, (28),1h 30m,action
Full Clip for a Snitch,3.6, (19),1h 15m,action
Nasha Jurm Aur Gangsters,6.7, (2.8K),2h 17m,action
A Love Story of Assassin,6.9, (60),1h 25m,action
Reeza GTR,6.9, (16),1h 31m,action
Dhil Raja,9.4, (131),1h 46m,action
Mr. Natwarlal,6.1, (781),2h 10m,action
Rudra: The Beginning,9.4, (38),2h 15m,action
Travesty,7.8, (10),1h 18m,action
Slide or Die the Movie,8.3, (9),2h 7m,action
Drunken Swordsman,6.8, (51),1h 31m,action
Snowstorm,4.5, (6),1h 31m,action
Deadzone,4.0, (38),1h 20m,action
Hiranya,5.6, (20),2h 18m,action
Max Beyond,6.6, (18),1h 33m,action
Jurassic Island,7.7, (53),1h 35m,action
Nothing Unusual,8.8, (13),1h 32m,action
Runnin' from Wolves,7.2, (10),2h 13m,action
Guxim,7.2, (37),1h 15m,action
Three Old Captors,7.0, (50),1h 34m,action
Vorovka,4.8, (55),1h 30m,action
Nenu Keerthana,8.9, (2.1K),2h 35m,action
Vhoyal,9.3, (6),2h 18m,action
La Tamalera,8.4, (10),1h 55m,action
La Chakalosa,10.0, (5),1h 36m,action
Too Little Too Late,5.4, (8),1h 6m,action
Happy Dragons,4.9, (9),1h 37m,action
Vey Dharuvey,6.3, (2.3K),2h 7m,action
Blood Vendetta,7.7, (240),1h 30m,action
Artist Unknown,7.9, (21),1h 22m,action
Ohsama Sentai King-Ohger vs. Donbrothers,6.7, (39),26m,action
"Bullets, Brothers and Blood",7.8, (15),1h 25m,action
Revolutionize the World,7.3, (54),1h 18m,action
Gull Lake Vice II: The Delusion Continues,8.1, (18),58m,action
Opasni shmatki,5.1, (36),1h 32m,action
Kyle and the Last Emerald 2,8.4, (9),15m,action
Lie Du,2.5, (7),1h 47m,action
Wilhelm Gustloff,8.7, (9),1h 50m,action
Sathyam,7.3, (10),2h 14m,action
The Correct Way of Youth,9.2, (783),1h 30m,action
The End of Hen,9.7, (10),1h 15m,action
Give Me Babies,6.7, (6),23m,action
Bloodlust,7.8, (13),1h 37m,action
Gintama the Movie 2D: Courtesan of the Nation Arc,8.0, (9),1h 49m,action
Kaveri,6.7, (1.5K),1h 41m,action
The Delegator,4.1, (17),1h 36m,action
Jefa De Jefas,8.4, (10),1h 22m,action
Tranquility: Ghost Stories,7.6, (53),1h 28m,action
Dirty Fellow,6.7, (3.8K),1h 59m,action
Pungut,7.5, (16),1h 40m,action
Big Brother,8.5, (2K),1h 55m,action
Anger,7.7, (18),1h 23m,action
Common Creed: Trafficking,6.6, (13),1h 46m,action
El Cartel De Teresa,8.2, (10),1h 36m,action
Yentha Panichesav Chanti,9.5, (85),2h 15m,action
Joy Hanu Man,8.9, (27),2h 23m,action
The Deal,8.9, (28),2h 10m,action
Break War,2.7, (17),1h 26m,action
Jewish Revenge 6: Gaza in Focus,6.0, (27),1h 10m,action
The Kills,8.8, (9),1h 10m,action
Pithala Maathi,7.5, (846),2h 20m,action
Best Cop Ever,4.5, (51),2h 2m,action
Herencia Llena De Sangre,10.0, (5),1h 33m,action
Atu Nuvve Itu Nuvve,6.5, (12),2h 3m,action
Falsos Amigos,10.0, (5),1h 53m,action
Kyle and the Last Emerald,5.4, (18),20m,action
Bush Knife,7.0, (8),1h 30m,action
Piri Reis: The Incredible Chart,7.0, (27),2h 18m,action
Dangerous Boys 2,5.5, (12),1h 55m,action
The Knights Errant of an Jier,7.2, (54),1h 26m,action
Spider-Man: Dimension Rift,8.4, (14),2h 7m,action
Po du xing dong,6.7, (6),1h 19m,action
Mandya Haida,6.3, (231),2h 19m,action
5 Pounds of Pressure,6.6, (17),1h 51m,action
Speed Fight,6.8, (52),1h 27m,action
Sesh Bazi,6.2, (10),2h 12m,action
Ryding Durty 2,7.8, (5),1h 30m,action
Banana Shotgun,9.7, (6),1h 46m,action
Duelo De Capos,6.3, (40),1h 23m,action
Luna de Hiel,6.0, (30),1h 23m,action
Oversteer,5.2, (19),1h 26m,action
Dhaaak,8.6, (24),2h 8m,action
Urban Vengeance,5.4, (15),1h 19m,action
Raja 420,6.3, (22),1h 21m,action
Janna Endoro,8.1, (16),2h,action
SMB-plush presents trick or death,8.0, (17),2h,action
El Junior Del Patron,7.1, (15),1h 32m,action
Killer Lee,1.9, (9),1h 27m,action
Punish Evil,6.6, (5),1h 25m,action
Rooban,6.5, (277),2h 5m,action
Out of the Shadow,6.5, (7),1h 29m,action
A Reel Heist,5.2, (58),1h 56m,action
Whispers of the Imperial City,6.8, (53),1h 30m,action
Klaantha,6.0, (520),1h 47m,action
The Overseas Killer,6.4, (52),1h 44m,action
Sehnsucht nach Firdaws,8.7, (7),1h 43m,action
They're Here,7.4, (7),1h 14m,action
The Domino File,4.7, (7),1h 42m,action
Jiwa 8 Belas,5.0, (19),1h 26m,action
Siete Vidas - El Levanton,9.6, (5),45m,action
Bloods of Glasgow,8.2, (5),51m,action
"La Protegida, La Película",9.2, (16),1h 7m,action
Combat Code: Hunt,7.7, (20),1h 16m,action
Krapiva: Tsvetok smerti,6.1, (56),1h 21m,action
Riddle of the Shadow Lotus,6.3, (54),1h 32m,action
Gadha17,8.0, (12),1h 30m,action
The Mirage,8.9, (10),1h 46m,action
Bring Back the Colour,6.4, (8),47m,action
The Vent,8.9, (15),3m,action
Mahserin Üç Delisi,5.9, (16),1h 18m,action
Las Hermanas Del Cartel,8.5, (6),1h 31m,action
No Man Standing,8.6, (12),1h 33m,action
Lealtad o Morir,8.4, (10),1h 27m,action
Zen Fist,7.2, (9),45m,action
PW V: Tears of the Fallen,8.2, (11),1h,action
War with the Evil,6.2, (53),1h 25m,action
Action of Intelligenagency,6.7, (52),1h 25m,action
The Winter Prophecy,8.1, (14),52m,action
Oda: Vlucht door de Eeuwen,6.4, (7),1h 42m,action
Captain Superb and the Angel of Destiny,3.0, (14),2h,action
