Movie_name,Rating,Votes,Duration,genre
Give Me a Ride,5.1, (18),1h 42m,crime
Myall Creek Day of Justice,6.4, (17),1h 18m,crime
Abnormal: Buas,5.7, (28),1h 30m,crime
Full Clip for a Snitch,3.6, (19),1h 15m,crime
Nasha Jurm Aur Gangsters,6.7, (2.8K),2h 17m,crime
Pink Butterfly,5.7, (56),1h 49m,crime
Minnesota v. We the People,9.3, (6),55m,crime
Yathabhava,8.3, (30),2h 7m,crime
Snowstorm,4.5, (6),1h 31m,crime
Little Black Submarines,6.9, (59),2h 3m,crime
Agontuk,5.3, (25),2h 5m,crime
Liebling Kreuzberg 2.0,5.1, (52),1h 29m,crime
Deal at the Border,7.8, (11),1h 44m,crime
Runnin' from Wolves,7.2, (10),2h 13m,crime
Guxim,7.2, (37),1h 15m,crime
Thozhar Che Guevara,5.1, (37),2h,crime
7vens Law,9.3, (20),1h 8m,crime
Shina,7.9, (8),1h 38m,crime
La Tamalera,8.4, (10),1h 55m,crime
Mina and the Radio Bandits,7.3, (45),1h 50m,crime
Nietzsche's Umbrella,8.7, (21),1h 26m,crime
Who Killed Angel Adams?,6.4, (25),1h 16m,crime
"Bullets, Brothers and Blood",7.8, (15),1h 25m,crime
Dai jia fa de ren,5.4, (62),2h 1m,crime
Gull Lake Vice II: The Delusion Continues,8.1, (18),58m,crime
Dead Name,9.0, (11),1h 24m,crime
Lie Du,2.5, (7),1h 47m,crime
Grey Games,8.6, (1.1K),2h 1m,crime
Beauty Grace Malice,7.6, (45),1h 21m,crime
The Good Loan Sharks,4.9, (74),2h 2m,crime
Shades of Sapphire,7.8, (10),1h 17m,crime
Bunny & Clive,2.4, (28),1h 16m,crime
Passagrana,6.4, (140),1h 40m,crime
A Valentine's Day,8.4, (9),2h 6m,crime
"Compa, me gusta su vieja",5.9, (28),1h 26m,crime
The Real Story of January 6: Part 2 - The Long Road Home,6.2, (29),1h 30m,crime
Pungut,7.5, (16),1h 40m,crime
Muzhskoe slovo,6.4, (463),1h 34m,crime
Game Over,5.7, (20),1h 14m,crime
Diari de la meva sextorsió,6.6, (56),1h 4m,crime
Rancor,6.8, (35),1h 23m,crime
Common Creed: Trafficking,6.6, (13),1h 46m,crime
El Cartel De Teresa,8.2, (10),1h 36m,crime
The Deal,8.9, (28),2h 10m,crime
Break War,2.7, (17),1h 26m,crime
The Housewife and the Hustler 2: The Reckoning,6.5, (46),1h 34m,crime
The Kills,8.8, (9),1h 10m,crime
Killcon,9.5, (14),31m,crime
Kunstroof,7.0, (44),1h 42m,crime
Insurance Jimmy,6.5, (150),1h 50m,crime
A Place Under the Sun,9.2, (36),1h 50m,crime
Novyy god v Beryozovke,7.0, (101),1h 34m,crime
Falsos Amigos,10.0, (5),1h 53m,crime
Malam Pertobatan,6.7, (14),1h 21m,crime
"Fallen Leaves, Broken Lighters",7.7, (8),1h 36m,crime
Namak,4.5, (13),1h 15m,crime
Po du xing dong,6.7, (6),1h 19m,crime
So It Goes,3.2, (19),1h 17m,crime
Ata Nirjon Duporiya,8.0, (10),1h 43m,crime
A Frozen Rage,5.3, (49),1h 55m,crime
Uno Sir,6.5, (47),1h 46m,crime
Nacida Para Vengar,8.2, (10),1h 42m,crime
Duelo De Capos,6.3, (40),1h 23m,crime
Below the Rim,5.0, (16),1h 29m,crime
G - 21 scener från Gottsunda,6.9, (194),1h 20m,crime
The Hole Story,7.4, (8),1h 27m,crime
Water Mafia,9.1, (13),45m,crime
Who Do You Trust?,3.5, (42),1h 36m,crime
SMB-plush presents trick or death,8.0, (17),2h,crime
El Junior Del Patron,7.1, (15),1h 32m,crime
Atlanta 10.02,5.8, (16),45m,crime
Cravings,1.7, (14),2h 35m,crime
Thirsty for Likes,4.4, (39),46m,crime
Randa Ramphal,8.5, (8),1h 10m,crime
No Loose Ends,6.7, (9),1h 8m,crime
A Reel Heist,5.2, (58),1h 56m,crime
Vengeful,6.1, (18),1h 40m,crime
Kenda,8.9, (21),2h 15m,crime
The AI Dharma Story,1.9, (1.1K),1h 29m,crime
The Burned Hand,8.0, (12),1h 25m,crime
Detroit Ransom,6.8, (11),1h 16m,crime
Cageling,5.8, (8),1h 9m,crime
Dawgz Life,8.3, (14),2h 23m,crime
Beautifully Broken People,8.9, (9),1h 15m,crime
Blitz,7.2, (9),6m,crime
Slapes,6.7, (32),1h 22m,crime
Partners in Crime,7.8, (6),1h 12m,crime
Mun Kaupunki,6.6, (22),1h 45m,crime
Rangeli,5.8, (121),2h 20m,crime
Las Hermanas Del Cartel,8.5, (6),1h 31m,crime
Conviction,7.0, (41),1h 37m,crime
Lealtad o Morir,8.4, (10),1h 27m,crime
Yurka,4.2, (32),1h 25m,crime
Yaa Devi Sarva Bhuteshu,8.7, (9),1h 59m,crime
All Suspects,3.6, (20),1h 36m,crime
La Nueva Camelia,5.7, (24),1h 35m,crime
